customer_id,hist_avg_spend,hist_median_spend,hist_tx_count
54733,47.95333333333334,43.17,3
54736,79.99,79.99,2
54737,90.3,90.3,1
54744,112.51,112.51,1
54745,34.84,34.84,1
54746,56.33,56.33,1
54747,121.33,121.33,1
54750,36.56,36.56,1
54752,103.295,103.295,2
54753,174.935,174.935,2
54754,226.38,146.42,3
54756,101.83,59.18,3
54758,209.9,209.9,1
54759,8.96,8.96,1
54763,152.54,152.54,1
54764,80.05,80.05,2
54765,9.62,9.62,1
54766,17.26,17.26,1
54767,50.394999999999996,50.394999999999996,2
54768,79.36,79.36,1
54769,9.01,9.01,1
54771,46.07,46.07,2
54772,158.33,158.33,1
54773,7.82,7.82,1
54774,64.715,64.715,2
54775,92.14,92.14,1
54777,61.3,61.3,1
54779,67.67,67.67,1
54781,116.99666666666667,135.91,3
54783,111.94,111.94,1
54785,73.78,73.78,1
54786,104.54,104.54,1
54787,344.36,344.36,1
54788,129.5,129.5,1
54789,26.02,26.02,1
54792,21.74,21.74,1
54793,78.5275,68.055,4
54797,37.97,37.97,2
54799,121.92,121.92,1
54801,218.495,218.495,2
54804,65.77,65.77,1
54805,346.9,346.9,1
54806,26.19,26.19,1
54807,59.375,59.375,2
54810,39.275,39.275,2
54812,93.88499999999999,93.88499999999999,2
54813,60.18,60.18,1
54814,66.4025,43.519999999999996,4
54820,29.08,29.08,1
54822,116.55,116.55,1
54826,128.12,128.12,2
54829,67.26,67.26,1
54830,115.94,115.94,1
54831,95.515,95.515,2
54832,119.38,119.38,1
54835,63.879999999999995,63.879999999999995,2
54836,49.06,49.06,1
54837,101.88499999999999,101.88499999999999,2
54838,66.24,66.24,1
54839,286.43,286.43,2
54840,59.99,59.99,1
54841,159.98499999999999,159.98499999999999,2
54842,372.74,372.74,1
54843,77.74,77.74,1
54845,250.84,250.84,1
54847,109.39,109.39,2
54848,192.89,192.89,1
54849,311.325,167.925,4
54850,190.06,190.06,1
54851,74.67,74.67,1
54852,121.78999999999999,121.78999999999999,2
54854,12.5,12.5,1
54856,20.905,20.905,2
54858,25.6,25.6,1
54859,44.885,44.885,2
54864,19.994999999999997,19.994999999999997,2
54865,64.83,64.83,1
54870,50.24,50.24,1
54871,174.78,174.78,1
54872,57.9,15.14,3
54873,393.405,393.405,2
54876,48.93333333333334,31.97,3
54879,133.65,133.65,1
54880,76.76333333333334,53.85,3
54881,31.845000000000002,31.845000000000002,2
54883,105.39,105.39,1
54884,50.12,50.12,1
54887,41.39,41.39,1
54893,303.86,303.86,1
54894,139.48,139.48,1
54895,18.65,18.65,1
54897,151.93,151.93,2
54898,61.33,61.33,1
54902,93.405,93.405,2
54904,155.63,155.63,1
54905,8.03,8.03,1
54908,41.44,41.44,1
54910,24.895,24.895,2
54911,69.12,69.12,1
54913,204.355,204.355,2
54914,101.02,101.02,1
54917,246.9366666666667,156.84,3
54918,71.61,71.61,2
54919,75.39,75.39,1
54920,137.26,109.97,3
54922,76.47666666666667,39.46,3
54923,8.02,8.02,1
54926,24.3575,24.935000000000002,4
54927,150.54,150.54,1
54929,212.04500000000002,212.04500000000002,2
54932,91.28,91.28,1
54933,128.2775,133.57,4
54936,104.08,104.08,1
54937,87.65,87.65,2
54938,24.1,24.1,1
54940,103.09,103.09,2
54942,24.88,24.88,1
54943,54.595,54.595,2
54945,66.87,66.87,1
54946,48.37,48.37,1
54948,206.34000000000003,206.34000000000003,2
54949,36.95,36.95,1
54952,47.54,47.54,1
54953,181.94,181.94,1
54954,14.91,14.91,1
54955,110.15,110.15,1
54956,49.22,49.22,1
54957,28.55,28.55,1
54960,121.73,121.73,1
54962,80.37,80.37,1
54963,83.39,83.39,1
54964,126.19,126.19,1
54966,16.56,16.56,1
54967,302.28,302.28,1
54968,26.31,26.31,1
54969,62.655,62.655,2
54972,20.42,20.42,1
54973,115.02,115.02,1
54974,45.8,45.8,2
54975,50.105000000000004,50.105000000000004,2
54977,37.48,37.48,1
54980,168.63,168.63,2
54982,66.43,66.43,1
54984,101.55,101.55,1
54985,457.98,457.98,1
54988,22.11,22.11,1
54990,35.13,35.13,1
54992,92.68,92.68,1
54993,158.7,158.7,1
54995,90.79,90.79,1
54996,18.63,18.63,1
54999,29.1,29.1,2
55000,209.48,209.48,2
55003,69.44,69.44,1
55005,131.31,131.31,1
55006,46.815,46.815,2
55007,105.38666666666666,110.08,3
55008,12.33,12.33,1
55009,71.78333333333333,49.08,3
55013,169.44,169.44,1
55014,56.28,56.28,1
55015,38.6,38.6,1
55016,127.69666666666666,126.39,3
55019,90.14,90.14,1
55020,103.795,103.795,2
55021,132.72,132.72,1
55022,82.88,82.88,1
55023,14.97,14.97,2
55024,133.62,133.62,1
55025,310.77,310.77,1
55026,50.94,50.94,1
55027,48.13,48.13,1
55030,98.52,98.52,1
55039,80.05,80.05,1
55042,47.04,47.04,2
55043,68.94,68.94,2
55044,111.00333333333333,95.35,3
55045,85.745,85.745,2
55047,48.79,48.79,1
55048,51.09,51.09,1
55049,20.07,20.07,1
55050,98.595,98.595,2
55051,41.865,41.865,2
55052,59.05,59.05,2
55053,91.83,91.83,2
55054,225.275,225.275,2
55055,110.73,110.73,1
55056,70.02,70.02,2
55059,23.88,23.88,1
55060,56.2,56.2,1
55062,6.61,6.61,1
55066,34.96,34.96,1
55068,85.77,85.77,1
55069,33.535,33.535,2
55070,129.98,129.98,1
55072,237.93,237.93,1
55073,48.11,48.11,1
55074,222.1225,165.665,4
55075,94.35,94.35,1
55077,150.03,150.03,1
55080,47.76666666666667,50.37,3
55081,75.55,75.55,1
55084,139.94,139.94,1
55085,18.23,18.23,1
55087,110.37333333333333,112.89,3
55089,87.66,87.66,2
55092,40.64,38.64,4
55093,137.38,137.38,1
55094,41.35,41.35,1
55095,28.82,28.82,1
55096,50.84,50.84,1
55097,48.525000000000006,48.525000000000006,2
55099,75.73,75.73,1
55100,105.87,105.87,1
55101,75.56,75.56,1
55102,37.68,37.68,2
55103,48.42,48.42,1
55106,126.43,126.43,1
55107,196.45499999999998,196.45499999999998,2
55112,133.825,133.825,2
55113,161.04000000000002,161.04000000000002,2
55114,46.35,46.35,1
55115,120.97,120.97,1
55117,48.64,48.64,1
55119,51.83,51.83,1
55120,187.13,187.13,2
55121,174.71,14.05,3
55122,103.94999999999999,103.94999999999999,2
55123,69.33,69.33,1
55124,13.865,13.865,2
55126,148.69,148.69,1
55128,19.85,19.85,1
55129,105.73499999999999,105.73499999999999,2
55131,88.21,88.21,1
55132,61.61,61.61,2
55133,96.47666666666667,114.42,3
55134,20.25,20.25,1
55135,38.18,38.18,2
55136,15.45,15.45,1
55138,51.96333333333333,43.86,3
55139,174.04500000000002,174.04500000000002,2
55140,143.1,143.1,1
55143,33.36,33.36,1
55145,86.44,86.44,1
55146,166.0,166.0,1
55147,91.42,91.42,1
55148,41.07,41.07,1
55150,44.1875,41.53,4
55152,78.16,78.16,1
55153,32.36,32.36,1
55154,87.285,87.285,2
55156,165.79999999999998,67.34,3
55157,66.39,66.39,1
55159,9.43,9.43,1
55160,110.37,110.37,1
55164,223.005,223.005,2
55166,61.35,61.35,2
55167,109.04,109.04,1
55174,144.035,144.035,2
55175,46.02,46.02,1
55177,195.16,195.16,1
55180,87.88,87.88,1
55181,44.3,44.3,2
55183,198.12,162.37,3
55184,54.46,54.46,1
55187,14.76,14.76,1
55188,16.86,16.86,1
55189,18.63,18.63,1
55190,88.11,88.11,1
55192,74.985,74.985,2
55194,86.29,86.29,1
55196,8.29,8.29,1
55197,83.23,83.23,1
55200,39.06,39.06,1
55201,169.79,169.79,1
55202,9.4,9.4,1
55203,112.87666666666667,102.7,3
55204,64.43,64.43,1
55206,81.3725,76.31,4
55207,52.0,52.0,2
55210,209.52,209.52,1
55213,419.93666666666667,233.18,3
55214,76.42,76.42,1
55217,71.9,71.9,1
55220,272.37,272.37,1
55221,39.83,39.83,1
55222,14.97,14.97,1
55223,60.24,60.24,1
55224,76.98,76.98,1
55225,36.22,36.22,1
55226,30.97,30.97,1
55227,53.235,53.235,2
55229,246.67,246.67,2
55231,50.15,50.15,1
55232,20.82,20.82,1
55233,51.83,51.83,1
55236,22.549999999999997,22.549999999999997,2
55238,189.32,189.32,1
55239,67.08,67.08,1
55241,112.89,112.89,1
55242,100.46,100.46,1
55243,68.25,68.25,2
55245,87.285,87.285,2
55246,13.72,13.72,1
55247,46.11,46.11,1
55248,41.07,41.07,1
55249,48.95,48.95,1
55251,33.035,33.035,2
55252,101.5,101.5,2
55254,64.21000000000001,64.21000000000001,2
55255,89.68,89.68,1
55260,58.26,58.26,1
55261,36.35,36.35,1
55264,13.11,13.11,1
55267,75.68,75.68,2
55272,17.39,17.39,1
55273,68.81333333333333,75.4,3
55274,41.375,41.375,2
55276,90.2,90.2,1
55277,50.839999999999996,50.839999999999996,2
55278,87.8,87.8,2
55279,172.27333333333334,99.7,3
55281,55.135000000000005,60.285,4
55282,28.6,28.6,1
55283,379.39,379.39,1
55287,60.67666666666667,30.56,3
55289,132.715,132.715,2
55291,126.17,126.17,1
55292,156.18,156.18,1
55294,67.46,67.46,1
55295,95.26,95.26,1
55296,350.22,350.22,1
55298,63.6,42.74,3
55303,6.61,6.61,1
55304,39.0,39.0,1
55305,38.82,23.41,3
55306,41.18,41.18,2
55307,20.59,21.52,3
55308,29.95,29.95,1
55309,97.84,97.84,1
55310,42.73,42.73,1
55312,14.32,14.32,1
55313,100.82,100.82,1
55316,10.39,10.39,1
55318,58.83,58.83,2
55321,79.04,79.04,1
55322,62.00666666666667,65.5,3
55325,83.69,83.69,2
55326,128.56,128.56,1
55328,483.84,483.84,1
55331,110.86,110.86,2
55333,706.46,706.46,1
55334,181.95,181.95,1
55335,333.2,333.2,1
55336,101.7925,99.135,4
55337,108.86,108.86,1
55338,88.8475,94.17,4
55341,108.63499999999999,108.63499999999999,2
55343,140.945,140.945,2
55345,80.01,102.4,3
55346,8.83,8.83,1
55348,100.58,63.46,3
55349,102.9,102.9,1
55351,20.53,20.53,1
55352,51.585,51.585,2
55358,58.57,58.57,1
55359,85.10666666666667,103.17,3
55360,75.56,75.56,1
55361,69.73,69.73,1
55362,213.82,213.82,1
55363,32.52,32.52,1
55367,17.87,17.87,1
55368,166.89,166.89,1
55370,231.96,231.96,1
55371,76.65666666666667,45.42,3
55373,153.15,153.15,1
55375,260.75333333333333,288.45,3
55378,138.945,138.945,2
55383,198.6,198.6,1
55385,92.05,92.05,2
55386,161.8,161.8,1
55388,98.76,98.76,1
55389,105.54,105.54,1
55390,78.87,78.87,1
55394,93.875,93.875,2
55396,32.93,32.93,1
55399,13.48,13.48,1
55401,125.46,125.46,1
55402,17.82,17.82,1
55403,113.2,113.2,1
55404,12.29,12.29,1
55406,68.63,68.63,1
55407,39.31,39.31,1
55408,19.82,19.82,1
55409,116.93,116.93,1
55411,111.42,111.42,1
55413,38.1,38.1,1
55414,441.35,441.35,1
55415,373.82,373.82,1
55416,137.905,137.905,2
55419,150.48,150.48,1
55423,79.75,79.75,1
55424,188.07,188.07,1
55425,73.45,73.45,1
55426,414.35,414.35,1
55428,83.6,83.6,2
55429,95.6,95.6,1
55431,23.4,23.4,1
55432,18.52,18.52,1
55434,44.4,44.4,1
55435,45.04,45.04,1
55439,24.51,24.51,1
55440,118.5,118.5,1
55441,86.52,86.52,1
55442,91.28,91.28,1
55443,5.27,5.27,1
55445,120.82,120.82,1
55446,91.84,91.84,1
55448,93.83666666666666,116.39,3
55449,105.395,105.395,2
55452,65.06,65.06,1
55454,61.24,61.24,1
55461,63.18,63.18,1
55462,13.55,13.55,1
55465,98.66,98.66,1
55466,88.93,88.93,1
55467,218.57,218.57,1
55468,253.62,253.62,1
55469,93.41,93.41,1
55471,213.41,213.41,1
55473,15.56,15.56,1
55474,59.51,59.51,1
55475,89.44500000000001,89.44500000000001,2
55479,24.94,24.94,1
55481,55.61,55.61,1
55483,10.98,10.98,1
55485,248.945,248.945,2
55487,89.4,89.4,1
55488,98.775,98.775,2
55489,62.775,68.54,4
55491,35.32,35.32,1
55496,45.92,45.92,1
55498,84.475,84.475,2
55499,156.48,156.48,1
55504,34.589999999999996,34.589999999999996,2
55508,127.66,127.66,1
55510,53.46,53.46,1
55512,14.05,14.05,1
55513,111.905,111.905,2
55516,59.19,59.19,2
55517,73.23,91.42,3
55518,146.18,146.18,1
55520,108.7,108.7,1
55521,120.42333333333333,53.7,3
55522,28.95,28.95,1
55523,158.89333333333335,154.35,3
55524,97.935,97.935,2
55525,63.79333333333333,65.57,3
55526,98.74,98.74,1
55531,46.35,46.35,1
55533,125.02000000000001,125.02000000000001,2
55535,69.34,69.34,1
55536,44.349999999999994,44.349999999999994,2
55538,67.89,67.89,1
55539,20.1,20.1,1
55540,49.63,49.63,1
55543,35.625,35.625,2
55545,69.39,69.39,1
55546,52.935,52.935,2
55548,119.38,119.38,1
55549,156.7,156.7,2
55551,89.635,89.635,2
55553,426.43,426.43,1
55554,55.43,55.43,1
55555,57.31,57.31,1
55556,62.644999999999996,62.644999999999996,2
55557,58.535000000000004,58.535000000000004,2
55559,94.7,94.7,1
55562,28.55,28.55,1
55563,215.4,215.4,1
55565,50.49,50.49,1
55567,47.27,47.27,1
55568,198.2,198.2,1
55569,211.31,211.31,2
55570,153.7,153.7,1
55571,43.599999999999994,43.599999999999994,2
55572,328.68,328.68,1
55574,25.47,25.47,2
55575,35.79,35.79,2
55578,89.67,89.67,1
55579,107.79,107.79,1
55584,152.19,152.19,1
55587,151.905,151.905,2
55590,129.21,129.21,1
55591,127.38,127.38,1
55594,11.1,11.1,1
55595,29.66,29.66,1
55596,9.68,9.68,1
55598,97.36,97.36,2
55599,133.41,133.41,1
55600,67.1,67.1,2
55603,113.82,113.82,1
55605,140.18,140.18,1
55607,13.52,13.52,1
55609,16.23,16.23,1
55611,34.58,34.58,1
55614,111.1975,108.43,4
55621,139.69,139.69,1
55623,99.37,99.37,1
55627,79.42,79.42,1
55629,101.44,101.44,2
55630,53.49,53.49,1
55631,59.150000000000006,59.150000000000006,2
55632,150.505,150.505,2
55633,182.14333333333332,168.53,3
55636,20.84,20.84,1
55637,25.47,25.47,1
55641,19.79,19.79,1
55642,71.8,71.8,1
55644,225.62,225.62,1
55646,87.05,87.05,1
55647,67.74333333333333,55.29,3
55648,76.69,76.69,2
55649,166.68,166.68,1
55650,126.65,126.65,1
55653,272.705,272.705,2
55654,81.73,81.73,1
55655,86.61,86.61,2
55656,70.48,70.48,1
55657,23.91,23.91,1
55659,21.29,21.29,1
55661,24.48,24.48,1
55663,51.29,51.29,1
55664,64.62,64.62,1
55669,86.36,86.36,2
55670,124.45,124.45,2
55671,103.0,103.0,2
55674,18.52,18.52,1
55676,279.84,279.84,1
55677,249.2,249.2,1
55680,63.03,63.03,1
55682,453.16,453.16,1
55683,24.85,24.85,1
55684,88.13,49.4,3
55685,74.25,74.25,1
55686,43.41,43.41,1
55689,84.59333333333332,83.49,3
55690,96.76,96.76,1
55691,61.35,39.58,3
55692,80.15,80.15,1
55694,41.52,41.52,1
55695,230.07,230.07,1
55696,48.42,48.42,1
55697,77.58,77.58,2
55698,65.94,65.94,1
55700,14.05,14.05,1
55703,46.21,46.21,1
55704,108.07000000000001,108.07000000000001,2
55708,102.95,102.95,1
55709,99.8,99.8,1
55710,22.46,22.46,1
55711,178.5475,112.62,4
55712,30.82,30.82,1
55713,45.38,45.38,2
55715,140.06,140.06,1
55716,43.215,43.215,2
55718,25.25,25.25,1
55719,14.91,14.91,1
55721,96.54,96.54,1
55722,101.82499999999999,101.82499999999999,2
55723,14.91,14.91,1
55725,83.33666666666666,67.08,3
55727,63.45,63.45,1
55728,131.34,131.34,1
55729,45.9,45.9,1
55730,91.07,91.07,2
55731,53.81999999999999,53.81999999999999,2
55732,62.14,62.14,1
55733,45.71,45.71,1
55734,59.695,59.695,2
55737,53.1,53.1,1
55738,84.255,84.255,2
55740,14.28,14.28,1
55741,10.76,10.76,1
55742,71.01,71.01,1
55743,358.63,358.63,1
55745,96.46,96.46,1
55746,73.16666666666667,75.56,3
55747,177.16,177.16,2
55748,101.44,101.44,1
55749,189.72,189.72,1
55750,84.72,84.72,2
55751,56.12,56.12,1
55752,61.185,61.185,2
55753,183.55,183.55,1
55755,181.91,181.91,1
55756,29.28,29.28,1
55757,124.86333333333333,108.86,3
55760,87.02,87.02,1
55763,78.805,78.805,2
55764,54.135,54.135,2
55765,66.945,66.945,2
55766,42.75,42.75,1
55767,102.65,102.65,1
55768,119.46,119.46,1
55769,118.93,118.93,1
55772,56.63666666666666,47.76,3
55773,75.145,75.145,2
55776,162.94,162.94,1
55777,92.655,92.655,2
55780,20.26,20.26,1
55786,36.53,36.53,1
55789,31.67,31.67,1
55790,264.72,264.72,1
55794,165.44,165.44,1
55796,107.88,107.88,2
55797,170.96,170.96,1
55798,50.75,50.75,1
55799,103.3,103.3,1
55802,160.33,160.33,2
55804,47.95333333333334,52.47,3
55805,111.135,111.135,2
55806,38.07,38.07,1
55807,61.86,61.86,1
55808,48.22,48.22,2
55809,76.14,76.14,1
55811,98.535,98.535,2
55812,50.05,50.05,1
55813,111.77,111.77,1
55815,226.58,226.58,1
55818,27.12,27.12,1
55819,147.14,147.14,1
55821,121.15666666666665,119.99,3
55823,10.39,10.39,1
55824,83.27,83.27,2
55825,97.71,97.71,1
55826,146.32333333333335,46.22,3
55830,40.4,40.4,1
55831,292.79333333333335,95.18,3
55833,48.18,40.79,3
55834,110.15,110.15,1
55836,245.79999999999998,245.79999999999998,2
55837,34.24,34.24,1
55839,71.83500000000001,71.83500000000001,2
55840,266.79,266.79,1
55841,147.17999999999998,147.17,3
55843,126.36,126.36,1
55845,84.39333333333333,61.86,3
55846,18.39,18.39,1
55847,108.32666666666667,133.85,3
55848,51.47,51.47,1
55850,96.3475,64.155,4
55851,68.614,83.56,5
55854,133.51333333333332,161.46,3
55857,67.29666666666667,51.54,3
55861,233.66,233.66,1
55862,100.19,100.19,1
55864,100.22,100.22,1
55867,80.37,80.37,1
55868,75.66333333333334,87.97,3
55870,73.78,73.78,2
55871,218.82,218.82,2
55872,119.23,119.23,1
55874,19.38,19.38,1
55875,57.08,57.08,2
55876,66.265,66.265,2
55880,26.01,26.01,1
55881,66.52,66.52,1
55882,131.355,131.355,2
55883,180.18,180.18,1
55884,170.555,170.555,2
55886,88.345,88.345,2
55889,98.4,98.4,2
55890,19.78,19.78,1
55891,43.17,43.17,1
55894,97.77250000000001,104.92,4
55896,243.73,243.73,1
55898,65.225,65.225,2
55900,139.09,139.09,1
55903,73.86,73.86,1
55905,71.75,71.75,1
55908,199.97,199.97,1
55910,11.78,11.78,1
55913,247.455,247.455,2
55914,27.67,27.67,1
55916,128.885,128.885,2
55917,60.8,60.8,2
55918,67.965,67.965,2
55919,60.9,60.9,1
55926,72.35000000000001,72.35000000000001,2
55928,208.15,208.15,1
55929,143.44,143.44,1
55931,13.13,13.13,1
55932,60.724000000000004,55.35,5
55934,146.8,146.8,2
55935,65.695,65.695,2
55936,88.94,88.94,1
55938,125.46,125.46,1
55940,8.96,8.96,1
55941,128.01,128.01,1
55942,70.41499999999999,70.41499999999999,2
55943,55.68,55.68,2
55944,86.275,86.275,2
55945,86.81,86.81,2
55946,89.21,89.21,1
55948,157.28,157.28,1
55950,72.39,72.39,1
55951,148.01,148.01,1
55955,122.02000000000001,122.02000000000001,2
55956,14.83,14.83,1
55957,30.13,30.13,1
55958,71.23,71.23,1
55959,79.985,79.985,2
55961,37.25,37.25,2
55962,102.40333333333335,104.2,3
55963,64.79,64.79,1
55966,59.754999999999995,59.754999999999995,2
55968,60.09666666666667,40.03,3
55969,108.65,108.65,2
55970,19.64,19.64,1
55972,112.42,112.42,2
55973,89.29666666666667,101.85,3
55974,140.22,140.22,2
55975,84.66,84.66,1
55976,10.21,10.21,1
55977,62.48333333333333,49.22,3
55978,96.47,96.47,1
55979,75.92,75.92,1
55980,43.099999999999994,43.099999999999994,2
55981,109.41000000000001,110.15,3
55982,53.99,53.99,2
55983,84.14,84.14,2
55984,43.56,43.56,1
55985,33.18,33.18,2
55987,86.85,86.85,2
55990,10.62,10.62,1
55993,72.86500000000001,72.86500000000001,2
55995,68.65,68.65,2
55996,297.63,297.63,1
55998,28.845,28.845,2
56000,49.49,49.49,1
56001,74.48,74.48,1
56003,67.565,67.565,2
56004,52.51,52.51,1
56005,37.22,37.22,1
56007,78.15,78.15,2
56008,117.10666666666667,34.22,3
56010,56.935,56.935,2
56012,99.55,99.55,2
56016,62.28,62.28,1
56017,83.32,83.32,1
56019,31.85,31.85,1
56020,94.45666666666666,70.69,3
56023,85.03,85.03,2
56027,46.89,46.89,2
56028,445.89,445.89,1
56029,106.45,106.45,1
56030,213.03,213.03,1
56031,480.28,480.28,1
56033,498.01,498.01,1
56035,55.61666666666667,49.0,3
56036,109.33,109.33,1
56037,104.58,104.58,1
56038,116.115,116.115,2
56040,25.96,25.96,1
56042,45.07,45.07,1
56043,59.99,59.99,1
56044,67.3,67.3,1
56045,66.33,66.33,1
56046,71.74,71.74,2
56047,63.33,63.33,1
56049,29.08,29.08,1
56050,152.28,152.28,1
56051,113.02,113.02,1
56052,69.67,69.67,1
56054,173.07,173.07,1
56055,84.87,84.87,1
56056,45.275000000000006,45.275000000000006,2
56057,221.04,221.04,1
56058,44.305,44.305,2
56061,69.55333333333333,56.6,3
56062,473.4,473.4,1
56065,51.905,51.905,2
56070,74.76,74.76,1
56072,183.355,183.355,2
56076,50.68666666666667,37.35,3
56077,71.665,71.665,2
56078,81.24,81.24,1
56080,100.75,100.75,1
56081,67.17,67.17,2
56082,87.505,87.505,2
56084,23.340000000000003,23.67,3
56085,73.61,73.61,1
56086,321.54,321.54,1
56088,39.46,39.46,1
56089,67.46,67.46,1
56090,50.24,50.24,1
56095,131.15,131.15,1
56101,143.67999999999998,132.7,3
56102,89.73,89.73,1
56103,76.705,76.705,2
56104,9.68,9.68,1
56105,19.08,19.08,1
56106,75.935,75.935,2
56108,19.04,19.04,1
56109,34.95,34.95,1
56111,8.71,8.71,1
56114,68.28,68.28,1
56116,63.39,63.39,1
56122,174.13,174.13,1
56123,20.22,20.22,1
56125,14.07,14.07,1
56127,95.06,95.06,2
56128,211.225,211.225,2
56129,116.47666666666667,120.12,3
56130,51.875,51.875,2
56133,97.695,97.695,2
56134,87.39999999999999,96.52,3
56135,71.425,71.425,2
56136,151.79,151.79,2
56138,64.83,64.83,1
56141,92.58,92.58,2
56142,14.57,14.57,1
56144,165.225,165.225,2
56147,81.5,81.5,1
56148,45.6375,47.575,4
56149,12.89,12.89,1
56151,103.42,103.42,1
56155,327.42,327.42,1
56156,264.15,264.15,1
56159,39.73,39.73,1
56160,28.285,28.285,2
56161,70.84666666666666,94.09,3
56162,35.14,35.14,2
56165,155.01,155.01,2
56166,46.42,46.42,1
56168,177.0,177.0,2
56170,68.935,68.935,2
56174,137.55,137.55,2
56175,77.63,77.63,1
56176,61.79,61.79,2
56179,35.12,35.12,1
56180,48.65666666666667,58.5,3
56182,125.35666666666667,154.68,3
56185,80.1,80.1,2
56186,147.83,147.83,1
56187,137.34,80.73,3
56189,73.91,73.91,1
56191,120.35499999999999,120.35499999999999,2
56192,39.82,39.82,1
56193,15.07,15.07,1
56194,73.9,73.9,2
56197,110.275,110.275,2
56200,187.81333333333336,195.8,3
56202,91.29,91.29,1
56204,114.80749999999999,92.9,4
56208,67.31,67.31,2
56209,81.53,81.53,1
56210,71.905,67.17999999999999,4
56211,123.70500000000001,123.70500000000001,2
56213,80.92500000000001,80.92500000000001,2
56214,43.73,47.95,3
56218,115.56,115.56,2
56219,97.87,97.87,1
56220,51.96,51.96,2
56221,93.15,93.15,1
56222,53.21,53.21,1
56223,118.92,118.92,1
56224,58.84,58.84,1
56225,220.71,220.71,1
56226,33.14,33.14,1
56228,74.68,74.68,1
56231,93.07499999999999,93.07499999999999,2
56233,81.47666666666667,48.01,3
56234,69.61,69.61,1
56237,69.28,69.28,1
56238,10.49,10.49,1
56239,181.95,181.95,1
56240,162.54,162.54,1
56241,21.95,21.95,2
56244,27.99,27.99,1
56245,54.63,54.63,2
56247,57.03,57.03,1
56249,17.16,17.16,1
56250,252.91,252.91,1
56251,126.65,126.65,1
56254,185.0025,111.34,4
56256,127.62333333333333,96.26,3
56257,63.595,63.595,2
56260,27.27,27.27,1
56261,166.35,166.35,1
56262,80.77,80.77,1
56263,65.69500000000001,65.69500000000001,2
56265,266.40999999999997,266.40999999999997,2
56266,49.56,49.56,2
56267,33.96,33.96,1
56269,155.07,155.07,1
56273,70.9225,58.03,4
56274,335.46,335.46,1
56276,13.91,13.91,1
56277,83.13,83.13,1
56278,27.29,27.29,1
56284,100.93,100.93,1
56289,61.02,61.02,1
56292,34.125,34.125,2
56293,43.64,43.64,1
56297,83.22,83.22,2
56298,96.1,96.1,1
56299,462.56,462.56,1
56301,34.94,34.94,1
56306,53.46,53.46,1
56309,88.19,88.19,1
56311,22.46,22.46,1
56312,12.73,12.73,1
56314,93.955,98.65,4
56316,95.975,95.975,2
56317,152.19,152.19,1
56318,61.00599999999999,52.22,5
56319,73.57,73.57,1
56320,57.230000000000004,57.230000000000004,2
56321,137.28,137.28,1
56322,50.12,50.12,1
56323,23.94,23.94,1
56324,89.67,89.67,1
56325,45.6,45.6,1
56326,230.04,230.04,1
56327,93.05499999999999,93.05499999999999,2
56329,14.19,14.19,1
56330,120.84,120.84,2
56332,130.42,130.42,1
56333,49.08,49.08,1
56334,73.77666666666667,65.06,3
56337,160.51,160.51,1
56339,129.66,102.79,3
56340,52.82,52.82,1
56341,13.83,13.83,1
56345,147.375,147.375,2
56346,12.075,12.075,2
56347,45.84,45.84,1
56348,52.69,52.69,1
56351,153.255,153.255,2
56353,14.57,14.57,1
56355,105.75,105.75,2
56356,14.16,14.16,1
56359,141.48,48.46,3
56360,82.64,82.64,1
56361,59.22,53.44,3
56362,148.61,148.61,1
56363,26.15,26.15,1
56364,69.79,69.79,1
56366,83.39,83.39,1
56367,90.29,90.29,1
56368,62.94,62.94,1
56371,67.04,67.04,1
56373,23.02,23.02,1
56374,195.6,195.6,1
56376,49.66,49.66,1
56378,9.97,9.97,1
56379,85.12333333333333,81.53,3
56380,58.635000000000005,58.635000000000005,2
56381,19.61,19.61,1
56382,95.03,95.03,1
56383,96.37,96.37,1
56385,100.28,100.28,1
56386,72.92,72.92,1
56387,43.89,43.89,1
56388,23.84,23.84,1
56389,13.49,13.49,1
56391,86.95,86.95,1
56393,51.275000000000006,51.275000000000006,2
56394,143.34,143.34,1
56397,114.68,114.68,1
56398,25.32,25.32,1
56401,156.84,156.84,1
56403,40.46,29.13,3
56406,28.53,28.53,2
56407,56.43666666666667,21.52,3
56408,65.2,65.2,1
56411,34.28,34.28,1
56413,56.6,56.6,1
56415,81.05,81.05,1
56423,127.38,127.38,1
56425,363.475,363.475,2
56427,171.29,171.29,1
56431,59.14,59.14,1
56432,102.79,102.79,1
56434,82.6,82.6,1
56436,45.28,45.28,1
56437,46.61,46.61,1
56438,24.2,24.2,1
56439,110.0,110.0,2
56443,116.59,116.59,1
56444,28.685000000000002,28.685000000000002,2
56445,283.82,283.82,1
56446,105.18,105.18,2
56447,66.61000000000001,66.61000000000001,2
56449,275.94,275.94,1
56453,167.61,167.61,2
56454,47.584999999999994,47.584999999999994,2
56455,21.44,21.44,2
56457,64.03333333333335,41.49,3
56459,82.54666666666667,67.44,3
56460,127.76666666666667,137.67,3
56461,70.91,70.91,1
56463,66.53,66.53,1
56465,69.92,69.92,1
56466,43.21,43.21,1
56468,19.62,19.62,1
56469,195.51,71.01,3
56471,116.03999999999999,106.24,4
56473,166.8,166.8,2
56474,58.29,64.04,3
56475,238.76,238.76,1
56477,141.59333333333333,139.69,3
56479,17.14,17.14,1
